street,zip_code,city,state,county,latitude,longitude,use_code,tax_assessment_year,tax_assessment,year_built,lot_size_sqft,finished_sqft,bathroom,bedrooms,last_sold_date,last_sold_price,region_id,region_type,region_name
34 Marshall Ave,7866,Rockaway,NJ,Morris,40.900214,-74.518982,SingleFamily,2015,508711,1997,18151,2607,4,4,4/21/17,370000,396484,city,Rockaway Township
44 Henning Ter,7834,Denville,NJ,Morris,40.860596,-74.506935,Townhouse,2015,525940,2004,N/A,2116,4,3,4/21/17,493000,29899,city,Denville
28 Drake Rd,7945,Mendham,NJ,Morris,40.777362,-74.584901,SingleFamily,2015,575777,1968,44866,2049,3,4,4/21/17,597000,397829,city,Mendham Township
12 Salisbury Ln,7853,Long Valley,NJ,Morris,40.814078,-74.778137,SingleFamily,2015,729100,1998,63597,4408,5,4,4/21/17,750000,49769,city,Long Valley
20126 Westview,7885,Wharton,NJ,Morris,40.90971,-74.585818,Condominium,2015,214491,1983,N/A,N/A,2,2,4/21/17,220000,9195,city,Wharton
17 Trade Winds Dr,7869,Randolph,NJ,Morris,40.862958,-74.596262,SingleFamily,2015,507386,1992,24829,N/A,3,4,4/21/17,485000,13437,city,Randolph
20 Burnett Dr,7930,Chester,NJ,Morris,40.812955,-74.634841,SingleFamily,2015,475254,1967,59677,2860,2,4,4/21/17,544000,395751,city,Chester Township
14 Lenape Way,7869,Randolph,NJ,Morris,40.827135,-74.621634,SingleFamily,2015,312938,1958,18073,1617,2,3,4/21/17,375000,13437,city,Randolph
23 Brock Ln,7840,Hackettstown,NJ,Morris,40.851276,-74.791418,Condominium,2015,276600,2003,N/A,1807,3,3,4/21/17,285000,397185,city,Mt Olive Township
15 Mohican Ave,7850,Landing,NJ,Morris,40.91717,-74.645381,SingleFamily,2015,216649,N/A,26136,N/A,1,3,4/21/17,178500,398431,city,Roxbury Township
122 Lazarus Dr,7852,Ledgewood,NJ,Morris,40.883286,-74.675292,SingleFamily,2015,545510,2000,12632,3036,2.5,4,4/21/17,469000,398431,city,Roxbury Township
62 Indian Spring Rd,7828,Budd Lake,NJ,Morris,40.878411,-74.762278,SingleFamily,2015,550000,2001,43560,3908,4,4,4/21/17,557000,35236,city,Budd Lake
25 Alexander Ave,7940,Madison,NJ,Morris,40.75901,-74.40846,SingleFamily,N/A,N/A,1924,9147,3117,4,3,N/A,N/A,53105,city,Madison
28 Mountainview Rd,7928,Chatham,NJ,Morris,40.706936,-74.431599,SingleFamily,2015,408586,2016,10018,4095,5,5,4/20/17,1382000,397771,city,Chatham Township
86 Patriots Rd,7950,Morris Plains,NJ,Morris,40.855075,-74.491156,Townhouse,N/A,N/A,1982,N/A,N/A,2.5,3,N/A,N/A,396009,city,Parsippany-Troy Hills Township
64 Christine Dr,7936,East Hanover,NJ,Morris,40.822653,-74.349731,SingleFamily,2015,489810,1962,20373,2164,3,3,4/20/17,535000,8759,city,East Hanover
3304 Appleton Way,7981,Whippany,NJ,Morris,40.819376,-74.427393,Townhouse,2015,245422,1993,4356,1164,2,2,4/20/17,312043,189064,city,Hanover
102 Jesse Ct,7045,Montville,NJ,Morris,40.903601,-74.380933,SingleFamily,2015,426368,1990,4356,1900,3,2,4/20/17,455000,43583,city,Montville
14 Dorothy Rd,7054,Parsippany,NJ,Morris,40.854088,-74.428412,SingleFamily,2015,387277,1997,6098,1855,3,4,4/20/17,441751,396009,city,Parsippany-Troy Hills Township
8 Hillcrest Dr,7834,Denville,NJ,Morris,40.904554,-74.485538,SingleFamily,2015,549548,1918,60984,2564,4,3,4/20/17,580000,29899,city,Denville
8313 Sanctuary Blvd,7457,Riverdale,NJ,Morris,40.993702,-74.322682,Condominium,2015,271811,2006,N/A,1048,2,2,4/20/17,256500,13534,city,Riverdale
23 Redding Pl,7082,Towaco,NJ,Morris,40.923161,-74.329601,SingleFamily,2015,689071,1950,30056,3752,3,5,4/20/17,555000,43583,city,Montville
75 Sunrise Dr,7981,Whippany,NJ,Morris,40.83221,-74.422534,Condominium,2015,237950,1993,4574,783,1,1,4/20/17,242000,189064,city,Hanover
21 Willard Pl,7960,Morristown,NJ,Morris,40.811645,-74.482506,SingleFamily,2015,500877,2009,12632,N/A,3,3,4/20/17,500250,53420,city,Morristown
18 Oxford Dr,7936,East Hanover,NJ,Morris,40.82234,-74.360773,SingleFamily,2015,529012,1973,20020,2176,3,4,4/20/17,565000,8759,city,East Hanover
4 Shirley Ter,7405,Kinnelon,NJ,Morris,40.979265,-74.3489,SingleFamily,2016,623512,2001,43124,3000,2.5,4,4/20/17,620000,21851,city,Kinnelon
9 Stoneleigh Ter,7457,Riverdale,NJ,Morris,40.988097,-74.318171,SingleFamily,2015,496356,1993,48351,2736,3,4,4/20/17,590000,13534,city,Riverdale
24 Noelle Ct,7035,Lincoln Park,NJ,Morris,40.912235,-74.292906,Condominium,2015,319300,1987,N/A,N/A,3,2,4/20/17,316500,25599,city,Lincoln Park
53 Lorraine Ter,7005,Boonton,NJ,Morris,40.912568,-74.414695,SingleFamily,2015,359480,1966,4844,1900,1,3,4/20/17,400000,3752,city,Boonton
100 Burnham Pkwy,7960,Morristown,NJ,Morris,40.796081,-74.498925,SingleFamily,2015,454470,1926,9583,2390,2,4,4/20/17,519000,398997,city,Morris Township
5 Sunset Ln,7054,Parsippany,NJ,Morris,40.844172,-74.400621,SingleFamily,2015,423173,1974,30927,2020,3,4,4/20/17,470000,396009,city,Parsippany-Troy Hills Township
17 Kearney Ave,7981,Whippany,NJ,Morris,40.8291,-74.418688,SingleFamily,2015,310145,1936,10019,954,1,2,4/20/17,305000,189064,city,Hanover
10 Sussex Rd,7054,Parsippany,NJ,Morris,40.857148,-74.439711,SingleFamily,2015,324724,1955,6098,N/A,2,4,4/20/17,355000,396009,city,Parsippany-Troy Hills Township
8 Druetzler Ct,7981,Whippany,NJ,Morris,40.809634,-74.430097,SingleFamily,2015,713850,1978,15115,4067,4,6,4/20/17,600000,189064,city,Hanover
62 Conkling Rd,7852,Ledgewood,NJ,Morris,40.88185,-74.677585,SingleFamily,2015,500381,1999,17424,3700,5,4,4/20/17,503531,398431,city,Roxbury Township
19 Clover Hill Dr,7836,Flanders,NJ,Morris,40.818163,-74.708244,SingleFamily,2015,231100,1969,9583,N/A,1,3,4/20/17,251000,397185,city,Mt Olive Township
31 N Four Bridges Rd,7853,Long Valley,NJ,Morris,40.809668,-74.738229,SingleFamily,2015,690000,1997,261360,6162,5,4,4/20/17,584000,49769,city,Long Valley
24 Powhatatan Way,7840,Hackettstown,NJ,Morris,40.856749,-74.807629,SingleFamily,2015,375500,1987,44431,2336,3,4,4/20/17,399000,397185,city,Mt Olive Township
5 Kerry Pl,7836,Flanders,NJ,Morris,40.841918,-74.73033,SingleFamily,2015,423600,1983,41382,2960,3,4,4/20/17,495000,397185,city,Mt Olive Township
15 N Dell Ave,7847,Kenvil,NJ,Morris,40.88101,-74.618148,SingleFamily,2015,391066,1994,9583,N/A,3,3,4/20/17,384900,N/A,N/A,N/A
2 Myrtle Ave,7828,Budd Lake,NJ,Morris,40.863811,-74.756184,SingleFamily,2015,202000,1968,13068,1888,2,3,4/20/17,270000,35236,city,Budd Lake
188 Riveredge Dr,7928,Chatham,NJ,Morris,40.718684,-74.394276,Townhouse,2015,426999,1993,1663,1663,2,2,4/19/17,458000,397771,city,Chatham Township
120 Meyersville Rd,7928,Chatham,NJ,Morris,40.703033,-74.439729,SingleFamily,2015,547723,2015,45302,4000,6,5,4/19/17,1412000,397771,city,Chatham Township
25 House Rd,7960,Morristown,NJ,Morris,40.777936,-74.46344,SingleFamily,2015,404664,1930,10049,2523,3,4,4/19/17,739000,398997,city,Morris Township
40 Elm St,7940,Madison,NJ,Morris,40.764933,-74.422994,SingleFamily,2015,444506,1958,16552,1040,2,3,4/19/17,410000,53105,city,Madison
39 Lake Rd,7928,Chatham,NJ,Morris,40.743299,-74.427821,SingleFamily,2015,662127,1986,4791,1640,2.5,3,4/19/17,550000,397771,city,Chatham Township
3004 Appleton Way,7981,Whippany,NJ,Morris,40.819496,-74.42921,Condominium,2015,245422,1993,4312,1164,2,2,4/19/17,303000,189064,city,Hanover
6 Maple Ave,7950,Morris Plains,NJ,Morris,40.823658,-74.485905,SingleFamily,2015,409901,1925,7405,N/A,2,4,4/19/17,495000,53418,city,Morris Plains
42 Brookvale Rd,7405,Kinnelon,NJ,Morris,41.01495,-74.395318,SingleFamily,2015,622469,1969,49658,N/A,3,4,4/19/17,425000,21851,city,Kinnelon
419 Washington St,7005,Boonton,NJ,Morris,40.898968,-74.409613,SingleFamily,2015,453091,1900,6098,3826,4,6,4/19/17,525000,3752,city,Boonton
90 Wildflower Ln,7960,Morristown,NJ,Morris,40.815418,-74.516988,Condominium,N/A,N/A,1993,N/A,1700,3,2,7/23/10,350000,398997,city,Morris Township
444 Mount Kemble Ave,7960,Morristown,NJ,Morris,40.769977,-74.507595,SingleFamily,2015,320364,1923,15246,1408,2,3,9/13/16,280000,398997,city,Morris Township
9 Forest Dr,7960,Morristown,NJ,Morris,40.778485,-74.504698,SingleFamily,2015,824089,1999,47480,3900,3,4,10/26/16,870000,398997,city,Morris Township
32 Independence Way,7960,Morristown,NJ,Morris,40.781124,-74.44451,Townhouse,2015,469647,1981,6534,N/A,3,3,3/30/17,749000,398997,city,Morris Township
5 Jenks Ct,7960,Morristown,NJ,Morris,40.765355,-74.509165,SingleFamily,2015,709741,1988,18295,3606,5,4,10/20/16,945000,397524,city,Harding Township
27 Eagle Nest Rd,7960,Morristown,NJ,Morris,40.767763,-74.471129,SingleFamily,2015,866998,1982,37026,2852,4,5,2/14/17,826000,398997,city,Morris Township
38 Nottingham Ct,7960,Morristown,NJ,Morris,40.780528,-74.481807,SingleFamily,2015,452676,1985,3484,2035,3,2,12/22/16,535000,398997,city,Morris Township
5 Harter Rd,7960,Morristown,NJ,Morris,40.778201,-74.49902,SingleFamily,2015,660596,1982,27007,3100,3.5,5,8/31/16,730000,398997,city,Morris Township
1 Fairchild Ln,7960,Morristown,NJ,Morris,40.75071,-74.524881,SingleFamily,2015,734365,1989,165964,4710,5,5,12/19/16,950000,397524,city,Harding Township
218 Blue Mill Rd,7960,Morristown,NJ,Morris,40.749182,-74.457934,SingleFamily,2015,2956090,2005,131115,8361,6,6,12/15/16,2950000,397524,city,Harding Township
19 Symor Dr,7960,Morristown,NJ,Morris,40.773626,-74.459482,SingleFamily,2015,526215,1965,15246,2742,3,4,12/1/16,620000,398997,city,Morris Township
9 Squirrel Run,7960,Morristown,NJ,Morris,40.769747,-74.467942,SingleFamily,2015,1073538,1979,33976,4153,4,4,8/17/16,985000,398997,city,Morris Township
27 Kitchell Rd,7960,Morristown,NJ,Morris,40.771266,-74.446584,SingleFamily,2015,1561259,2001,89733,5917,6,5,8/12/16,1667500,398997,city,Morris Township
31 Spring Brook Rd,7960,Morristown,NJ,Morris,40.775522,-74.491279,SingleFamily,2015,861341,1927,18295,3160,5,4,3/31/17,866000,398997,city,Morris Township
56 Bailey Hollow Rd,7960,Morristown,NJ,Morris,40.776094,-74.510993,SingleFamily,2015,928946,1981,131115,4601,3,4,8/5/16,880000,398997,city,Morris Township
5D Leva Dr # 405,7960,Morristown,NJ,Morris,40.768486,-74.483513,Condominium,2015,287252,1992,3398,1300,N/A,N/A,1/19/17,334500,398997,city,Morris Township
166 Sand Spring Rd,7960,Morristown,NJ,Morris,40.768292,-74.506812,SingleFamily,2015,295163,1930,8568,1260,N/A,N/A,4/6/17,305000,397524,city,Harding Township
2 Bishop Ct,7960,Morristown,NJ,Morris,40.776375,-74.445646,SingleFamily,2015,944812,1997,18600,3460,3,4,8/18/16,820000,398997,city,Morris Township
6 Birch Ln,7960,Morristown,NJ,Morris,40.764445,-74.510491,Townhouse,2015,349204,1979,4765,1568,3,2,10/21/16,468000,397524,city,Harding Township
392 South St,7960,Morristown,NJ,Morris,40.779663,-74.466743,SingleFamily,2015,404112,1920,15681,2360,2,4,12/12/16,375000,398997,city,Morris Township
77 Sherwood Dr,7960,Morristown,NJ,Morris,40.78009,-74.48462,SingleFamily,2015,437224,1984,4792,2035,N/A,N/A,9/1/16,450000,398997,city,Morris Township
15C Leva Dr,7960,Morristown,NJ,Morris,40.767459,-74.484413,Condominium,N/A,N/A,N/A,N/A,1070,2,2,10/14/16,2150,398997,city,Morris Township
7 Cadence Ct,7960,Morristown,NJ,Morris,40.773279,-74.453266,Condominium,N/A,N/A,1994,1742,N/A,3,4,8/29/16,475000,398997,city,Morris Township
7 Symor Dr,7960,Morristown,NJ,Morris,40.774997,-74.4581,SingleFamily,2015,498897,1957,12196,2026,2.5,4,12/16/16,630000,398997,city,Morris Township
9 Armstrong Rd,7960,Morristown,NJ,Morris,40.777155,-74.491371,SingleFamily,2015,839542,2016,29185,4150,5,5,12/29/16,700000,398997,city,Morris Township
72 Spring Brook Rd,7960,Morristown,NJ,Morris,40.775293,-74.485079,SingleFamily,2015,691501,1958,29185,3165,3,4,4/12/17,625000,398997,city,Morris Township
41 Crescent Dr,7960,Morristown,NJ,Morris,40.779766,-74.4511,SingleFamily,2015,569123,1952,16117,2403,2,4,8/24/16,650000,398997,city,Morris Township
25 Eagle Nest Rd,7960,Morristown,NJ,Morris,40.767549,-74.470433,SingleFamily,2015,1170806,1979,46173,3900,3.5,5,8/26/16,785000,398997,city,Morris Township
404 South St,7960,Morristown,NJ,Morris,40.778513,-74.466523,SingleFamily,2015,361893,1911,12632,1920,N/A,N/A,1/6/17,110000,398997,city,Morris Township
161 Sand Spring Rd,7960,Morristown,NJ,Morris,40.766927,-74.507156,SingleFamily,2015,540532,1948,29978,2804,3,4,10/5/16,607500,397524,city,Harding Township
150 Waughaw Rd,7082,Towaco,NJ,Morris,40.940524,-74.362148,SingleFamily,2015,836229,1980,131986,4500,5,5,4/21/17,720000,43583,city,Montville
2350 State Route 10 APT D31,7950,Morris Plains,NJ,Morris,40.854946,-74.476737,SingleFamily,2015,171188,1960,N/A,852,1,2,4/18/17,195000,396009,city,Parsippany-Troy Hills Township
49 Beach St,7866,Rockaway,NJ,Morris,40.899034,-74.505343,SingleFamily,2015,243156,1924,6251,1272,N/A,N/A,4/18/17,296000,396484,city,Rockaway Township
126 Elmwood Dr,7054,Parsippany,NJ,Morris,40.853557,-74.446683,SingleFamily,2015,318208,N/A,N/A,N/A,2,3,4/18/17,299500,396009,city,Parsippany-Troy Hills Township
18 Chester Ave,7866,Rockaway,NJ,Morris,40.90351,-74.519793,SingleFamily,2015,259063,1954,5227,1650,2,3,4/18/17,310000,396484,city,Rockaway Township
133 Harrison Rd,7054,Parsippany,NJ,Morris,40.861916,-74.432603,SingleFamily,2015,327923,1965,6969,2000,3,4,4/18/17,382000,396009,city,Parsippany-Troy Hills Township
4 Fieldcrest Rd,7930,Chester,NJ,Morris,40.778907,-74.689846,SingleFamily,2015,779092,1998,92347,3547,3,4,4/18/17,583000,395751,city,Chester Township
524 Davsel Rd,7850,Landing,NJ,Morris,40.908899,-74.646357,SingleFamily,2015,169538,1958,7405,750,1,2,4/18/17,104000,398431,city,Roxbury Township
5 Bell Ct,7850,Landing,NJ,Morris,40.90878,-74.656328,SingleFamily,2015,262540,1966,7405,1972,2,3,4/18/17,330000,398431,city,Roxbury Township
14 Wexford Dr,7945,Mendham,NJ,Morris,40.791411,-74.589284,SingleFamily,2015,428697,1980,4356,1676,3,3,4/18/17,449100,397829,city,Mendham Township
12 Ridge Rd,7876,Succasunna,NJ,Morris,40.8476,-74.661991,SingleFamily,2015,452965,1976,32670,N/A,3,5,4/18/17,480000,47885,city,Succasunna
28 Condict Rd,7850,Landing,NJ,Morris,40.907983,-74.652249,SingleFamily,2015,197591,1955,9147,1152,1,3,4/18/17,117500,398431,city,Roxbury Township
21 Kern Dr,7836,Flanders,NJ,Morris,40.853615,-74.735721,SingleFamily,2015,276300,1963,24829,1500,2,3,4/18/17,355000,397185,city,Mt Olive Township
8 Wildwood Ave,7828,Budd Lake,NJ,Morris,40.861346,-74.749168,SingleFamily,2015,286600,1987,43560,2668,3,4,4/18/17,360000,35236,city,Budd Lake
122 Fairview Ave,7853,LONG VALLEY,NJ,Morris,40.794343,-74.772352,SingleFamily,2015,288500,1970,40075,2662,3,3,4/18/17,382800,49769,city,Long Valley
25 Swan Ln,7849,Lake Hopatcong,NJ,Morris,40.96221,-74.603724,SingleFamily,2015,515917,2003,53143,3908,3,5,4/18/17,505000,12117,city,Jefferson Township
513 Wills Rd,7850,Landing,NJ,Morris,40.91126,-74.654173,SingleFamily,2016,274126,1960,7405,2200,2,4,4/18/17,250000,398431,city,Roxbury Township
34 Weston Ave,7928,Chatham,NJ,Morris,40.744818,-74.378305,SingleFamily,2015,590751,1930,4791,N/A,3,3,4/17/17,686500,41940,city,Chatham
126 Madison Ave,7940,Madison,NJ,Morris,40.765517,-74.429282,SingleFamily,2015,896781,1960,12632,2323,3,5,4/17/17,529000,53105,city,Madison
142 Summit Rd,7932,Florham Park,NJ,Morris,40.776176,-74.378695,SingleFamily,2015,1499000,1988,46609,6171,6,5,4/17/17,1198000,38545,city,Florham Park
12 Sleepy Hollow Rd,7834,Denville,NJ,Morris,40.86475,-74.498543,SingleFamily,2015,438210,1957,21780,2544,4,3,4/17/17,495000,29899,city,Denville
141 Belleview Ave,7405,Butler,NJ,Morris,40.996057,-74.331218,SingleFamily,2015,383394,1952,16117,1550,2,3,4/17/17,392000,48902,city,Butler
1 Sioux Ave,7034,Lake Hiawatha,NJ,Morris,40.877735,-74.376534,SingleFamily,2015,204004,2017,9583,2500,3,5,4/21/17,540000,396009,city,Parsippany-Troy Hills Township
105 Notch Rd,7438,Oak Ridge,NJ,Morris,41.028374,-74.475091,SingleFamily,2015,344328,1986,30927,N/A,3,4,4/17/17,400000,12117,city,Jefferson Township
40 Glen Rd,7046,Mountain Lakes,NJ,Morris,40.895561,-74.433418,SingleFamily,2015,1997895,1956,31494,5900,5,6,4/17/17,1940000,32998,city,Mountain Lakes
12 Baccarat Ct,7045,Montville,NJ,Morris,40.907461,-74.385365,Condominium,2015,484842,1990,4356,2405,2.5,2,4/17/17,550000,43583,city,Montville
33 Rainbow Trl,7046,Mountain Lakes,NJ,Morris,40.887499,-74.460079,SingleFamily,2015,463890,1960,18730,2500,3,4,4/17/17,554000,32998,city,Mountain Lakes
20 Fulton St,7045,Montville,NJ,Morris,40.911022,-74.391273,SingleFamily,2015,319344,1930,9147,1296,2,3,4/17/17,335000,43583,city,Montville
10 Nokomis Ave,7866,Rockaway,NJ,Morris,40.915161,-74.516335,SingleFamily,2015,270140,1960,11413,1584,2,3,4/17/17,302000,396484,city,Rockaway Township
26 S Valley Rd,7035,Lincoln Park,NJ,Morris,40.911947,-74.273619,SingleFamily,2015,191700,1940,7405,840,1,3,4/17/17,230000,25599,city,Lincoln Park
308 Pitney Pl,7960,Morristown,NJ,Morris,40.786274,-74.456359,Condominium,2015,165563,1965,N/A,N/A,1,1,4/17/17,205000,398997,city,Morris Township
3 Lalique Dr,7045,Montville,NJ,Morris,40.907812,-74.381435,Condominium,2015,594886,1997,4356,2622,3,3,4/17/17,615000,43583,city,Montville
154 Valley View Dr,7866,Rockaway,NJ,Morris,40.93215,-74.50079,SingleFamily,2015,335983,1957,15246,2078,2,3,4/17/17,335000,396484,city,Rockaway Township
6 Henning Ter,7834,Denville,NJ,Morris,40.862005,-74.505527,Condominium,2015,535849,2004,N/A,2340,4,4,4/17/17,506000,29899,city,Denville
11 Center St,7857,Netcong,NJ,Morris,40.896264,-74.706641,SingleFamily,2015,384500,1960,15000,2700,4,4,4/17/17,305000,39960,city,Netcong
21 Ludlow St,7885,Wharton,NJ,Morris,40.932109,-74.589098,SingleFamily,2015,154264,1950,10018,N/A,1,2,4/17/17,69900,12117,city,Jefferson Township
66 E Springtown Rd,7853,Long Valley,NJ,Morris,40.801746,-74.790043,SingleFamily,2015,477300,1986,120225,3481,3,5,4/17/17,445000,49769,city,Long Valley
29 Ironia Rd,7869,Randolph,NJ,Morris,40.820641,-74.624856,SingleFamily,2015,541561,1989,36590,3250,4,4,4/21/17,569000,13437,city,Randolph
15 Curtis St,7801,Dover,NJ,Morris,40.875704,-74.551725,SingleFamily,2015,238000,1950,6098,1824,1,3,4/17/17,247000,11144,city,Dover
28 Winding Way,7054,Parsippany,NJ,Morris,40.881372,-74.426964,SingleFamily,2015,480156,1977,14810,2332,3,4,4/14/17,530000,396009,city,Parsippany-Troy Hills Township
52 Hill Hollow Rd,7849,Lake Hopatcong,NJ,Morris,40.954305,-74.606464,SingleFamily,2015,437429,2002,10890,2640,3,5,4/14/17,455000,12117,city,Jefferson Township
107 Sunrise Dr,7933,Gillette,NJ,Morris,40.670207,-74.468542,Townhouse,2015,338576,1987,1742,N/A,3,3,4/13/17,360000,397220,city,Long Hill Township
25 Spring St,7928,Chatham,NJ,Morris,40.730106,-74.40936,SingleFamily,2015,927762,1929,41382,1902,2,4,4/13/17,790000,397771,city,Chatham Township
32 Lenape Trl,7928,Chatham,NJ,Morris,40.737039,-74.397529,SingleFamily,2015,653846,2016,24393,4600,6,5,4/21/17,1699000,397771,city,Chatham Township
25 Meyersville Rd,7933,Gillette,NJ,Morris,40.697968,-74.446034,SingleFamily,2016,531264,1950,45737,2400,3,3,4/13/17,655000,397220,city,Long Hill Township
55 Della Ave,7444,Pompton Plains,NJ,Morris,40.953907,-74.298775,SingleFamily,2015,342363,1950,7405,1294,2,3,4/13/17,200000,N/A,N/A,N/A
318 Franklin Rd,7834,Denville,NJ,Morris,40.876564,-74.506508,SingleFamily,N/A,N/A,2011,295772,8502,7,6,4/13/17,1408000,29899,city,Denville
13 Locust Trl,7834,Denville,NJ,Morris,40.883936,-74.496598,SingleFamily,2016,296048,1975,3920,1200,2,3,4/13/17,329000,29899,city,Denville
24 Troll Ln,7866,Rockaway,NJ,Morris,40.958172,-74.497424,SingleFamily,2015,243609,1960,17424,N/A,2,2,4/21/17,228000,396484,city,Rockaway Township
123 Fairmount Ave,7930,Chester,NJ,Morris,40.780399,-74.693127,SingleFamily,2015,360623,1969,18730,N/A,3,2,4/21/17,3390000,395751,city,Chester Township
92 Winding Hill Dr,7840,Hackettstown,NJ,Morris,40.850211,-74.79453,SingleFamily,2015,309600,2002,4356,2186,3,4,4/13/17,340000,397185,city,Mt Olive Township
7 Ashland Rd,7940,Madison,NJ,Morris,40.755191,-74.403385,SingleFamily,2015,568257,1966,10890,N/A,3,4,4/12/17,680000,53105,city,Madison
12 Garden Pl,7928,Chatham,NJ,Morris,40.74678,-74.39424,SingleFamily,N/A,N/A,1928,4792,N/A,3,3,N/A,N/A,41940,city,Chatham
52 Watchung Ave,7928,CHATHAM,NJ,Morris,40.731539,-74.382401,SingleFamily,2015,587159,1906,26136,3000,4,5,4/12/17,810000,41940,city,Chatham
72 Spring Brook Rd,7960,Morristown,NJ,Morris,40.775293,-74.485079,SingleFamily,2015,691501,1958,29185,3165,3,4,4/12/17,625000,398997,city,Morris Township
15 Beech Ln,7960,Morristown,NJ,Morris,40.764952,-74.510007,Condominium,2015,351492,1983,4356,1545,3,2,4/12/17,465000,397524,city,Harding Township
240 Longwood Ave,7928,Chatham,NJ,Morris,40.73097,-74.403239,SingleFamily,2015,1104380,1985,20037,2949,4,4,4/12/17,1300000,397771,city,Chatham Township
326 Cambridge Dr,7405,Butler,NJ,Morris,41.011506,-74.360629,Condominium,2015,281254,N/A,N/A,N/A,2,2,4/12/17,250000,48902,city,Butler
111 6th St,7011,Clifton,NJ,Passaic,40.876874,-74.153015,SingleFamily,2015,306306,1935,5331,2300,2,3,5/2/17,375000,24120,city,Clifton
69 Sperling Rd,7013,Clifton,NJ,Passaic,40.876895,-74.181089,SingleFamily,2015,270447,1952,4791,N/A,2,4,5/2/17,305000,24120,city,Clifton
55 Eleron Pl,7470,Wayne,NJ,Passaic,40.941017,-74.241608,SingleFamily,2015,441898,1960,21780,2166,4,4,5/1/17,569000,27808,city,Wayne
33 Rillo Dr,7470,Wayne,NJ,Passaic,40.940544,-74.230477,SingleFamily,2015,431614,1961,16117,1898,3,3,5/1/17,495000,27808,city,Wayne
366 Lafayette Ave,7055,PASSAIC,NJ,Passaic,40.858798,-74.134872,MultiFamily2To4,2015,379608,1900,N/A,N/A,4,10,5/1/17,330000,19870,city,Passaic
1454 Madison Pl,7442,Pompton Lakes,NJ,Passaic,40.986237,-74.281706,SingleFamily,2015,262976,1950,6969,N/A,2,3,4/28/17,232500,53952,city,Pompton Lakes
15 Jessica Way,7470,Wayne,NJ,Passaic,40.950946,-74.258995,SingleFamily,2015,652292,1985,14810,2967,4,5,4/28/17,756000,27808,city,Wayne
148 Stewart Ter,7512,Totowa,NJ,Passaic,40.901012,-74.21859,SingleFamily,2015,319400,1950,4791,N/A,1,3,4/28/17,340000,27446,city,Totowa
30 Merselis Ave,7011,Clifton,NJ,Passaic,40.88637,-74.133794,MultiFamily2To4,2015,323088,1950,4791,N/A,2,4,4/28/17,410000,24120,city,Clifton
271 Levinberg Ln,7470,Wayne,NJ,Passaic,40.964305,-74.252487,Condominium,2015,455431,2003,N/A,2389,3,3,4/28/17,479000,27808,city,Wayne
35 Overlook Ave,7424,Little Falls,NJ,Passaic,40.876345,-74.208598,SingleFamily,2015,461147,1950,6098,N/A,4,4,4/28/17,505000,43491,city,Little Falls
82 Mountainside Dr,7442,Pompton Lakes,NJ,Passaic,41.010799,-74.288497,Condominium,2015,216697,2003,3484,N/A,2,2,4/28/17,295000,53952,city,Pompton Lakes
1 Oak Ln,7456,Ringwood,NJ,Passaic,41.066779,-74.278732,SingleFamily,2015,270234,1954,4791,N/A,2,4,4/28/17,300000,47392,city,Ringwood
155 Bogert St,7512,Totowa,NJ,Passaic,40.901382,-74.218541,SingleFamily,2015,264600,1954,6098,N/A,1,3,4/28/17,318000,27446,city,Totowa
22 Sunnycrest Ave,7013,Clifton,NJ,Passaic,40.864131,-74.165023,SingleFamily,2015,310899,1949,4791,N/A,2,3,4/27/17,376000,24120,city,Clifton
46 Boonstra Dr,7470,Wayne,NJ,Passaic,40.924564,-74.208877,SingleFamily,2015,433959,1965,14810,2416,3,4,4/27/17,505000,27808,city,Wayne
10 Cottage Ln,7012,Clifton,NJ,Passaic,40.843723,-74.161468,SingleFamily,2015,268328,1950,4791,5001,1,3,4/26/17,325000,24120,city,Clifton
18 Dudley Ct,7470,Wayne,NJ,Passaic,40.977732,-74.230341,SingleFamily,2015,653013,1993,12197,3000,4,4,4/26/17,695000,27808,city,Wayne
58 Lakeview Ct,7442,Pompton Lakes,NJ,Passaic,40.994472,-74.280097,Townhouse,2015,265880,2000,N/A,N/A,2.5,2,4/25/17,332500,53952,city,Pompton Lakes
19 Ploch Rd,7013,Clifton,NJ,Passaic,40.882917,-74.173066,SingleFamily,2015,305070,1960,5227,N/A,2,3,4/24/17,296900,24120,city,Clifton
1206 Warrens Way,7465,Wanaque,NJ,Passaic,41.046247,-74.283181,Condominium,2015,284069,2012,N/A,1768,2,2,4/24/17,313000,30048,city,Wanaque
19 Pinecrest Ter,7470,Wayne,NJ,Passaic,40.977424,-74.259972,SingleFamily,2015,259654,1948,5227,1252,1,3,4/24/17,300000,27808,city,Wayne
3 Walnut St,7442,Pompton Lakes,NJ,Passaic,41.0097,-74.284889,SingleFamily,2015,151724,N/A,3920,N/A,2,3,4/21/17,194000,53952,city,Pompton Lakes
46 Coventry Rd,7470,Wayne,NJ,Passaic,40.954462,-74.258469,SingleFamily,2015,472934,1963,14810,1898,3,4,4/21/17,500000,27808,city,Wayne
378 Union Ave,7011,CLIFTON,NJ,Passaic,40.87442,-74.155776,SingleFamily,2015,320438,1954,5650,1714,2,3,4/21/17,400000,24120,city,Clifton
