street,zip_code,city,state,county,latitude,longitude,use_code,tax_assessment_year,tax_assessment,year_built,lot_size_sqft,finished_sqft,bathroom,bedrooms,last_sold_date,last_sold_price,region_id,region_type,region_name
311 Washington St APT 11D,7302,Jersey City,NJ,Hudson,40.719261,-74.037261,Condominium,2015,561293,2007,10000,1306,2,2,8/22/16,830000,275730,neighborhood,The Waterfront
357 Varick St # 126A,7302,Jersey City,NJ,Hudson,40.720723,-74.048466,Condominium,2015,307128,NA,27399,802,1,1,10/7/16,474000,273483,neighborhood,Downtown
354 Terrace Ave,7307,Jersey City,NJ,Hudson,40.75806,-74.052084,SingleFamily,2015,383078,NA,385219,NA,2,4,10/17/16,439650,275707,neighborhood,The Heights
77 Hudson St APT 1504,7302,Jersey City,NJ,Hudson,40.714542,-74.034598,Condominium,2015,11659,NA,80586,758,1,1,8/30/16,739000,275730,neighborhood,The Waterfront
1 Greene St APT 209,7302,Jersey City,NJ,Hudson,40.712794,-74.036888,Condominium,2015,478348,NA,51836,1197,2,2,12/8/16,765000,275730,neighborhood,The Waterfront
479 Monmouth St # 1,7302,Jersey City,NJ,Hudson,40.726935,-74.048652,Condominium,2015,243505,NA,2500,522,NA,NA,6/18/10,180000,273483,neighborhood,Downtown
136 Sherman Ave,7307,Jersey City,NJ,Hudson,40.745161,-74.045903,MultiFamily2To4,2015,266489,1920,2000,1824,2,5,9/16/16,380000,275707,neighborhood,The Heights
108 Sanford Pl,7307,Jersey City,NJ,Hudson,40.74712,-74.055515,MultiFamily2To4,2015,283144,NA,2212,NA,3,5,3/15/17,435000,275707,neighborhood,The Heights
72 Bidwell Ave,7305,Jersey City,NJ,Hudson,40.703873,-74.079325,SingleFamily,2015,188541,NA,2500,NA,NA,NA,2/14/17,275000,189019,neighborhood,Greenville
45 River Dr S APT 2904,7310,Jersey City,NJ,Hudson,40.727601,-74.032081,Condominium,2015,26316,1989,43996,909,1,1,8/15/16,580000,275730,neighborhood,The Waterfront
129 Orient Ave,7305,Jersey City,NJ,Hudson,40.711657,-74.082016,SingleFamily,2015,191872,1991,2775,NA,NA,NA,1/10/17,227000,272945,neighborhood,Bergen-Lafayette
46 Bleecker St,7307,Jersey City,NJ,Hudson,40.750659,-74.048802,SingleFamily,2015,149900,NA,482,NA,NA,NA,9/16/16,220000,275707,neighborhood,The Heights
235 North St,7307,Jersey City,NJ,Hudson,40.754417,-74.05115,SingleFamily,2015,245503,1930,871,1400,1,3,2/22/17,174300,275707,neighborhood,The Heights
311 Washington St APT 7E,7302,Jersey City,NJ,Hudson,40.719261,-74.037261,Condominium,2015,515657,2007,10000,1200,2,2,11/1/16,790000,275730,neighborhood,The Waterfront
88 Morgan St APT 2308,7302,Jersey City,NJ,Hudson,40.719844,-74.035942,Condominium,2015,6995,NA,75542,837,1,1,11/10/16,707000,275730,neighborhood,The Waterfront
811 Montgomery St APT 2L,7306,Jersey City,NJ,Hudson,40.726229,-74.071033,Condominium,2015,258494,1904,3498,861,1,1,8/30/07,245000,274464,neighborhood,McGinley Square
277 4th St,7302,Jersey City,NJ,Hudson,40.72394,-74.046483,SingleFamily,2015,443038,NA,1899,NA,NA,NA,NA,NA,273483,neighborhood,Downtown
60 Erie St APT 306,7302,Jersey City,NJ,Hudson,40.723461,-74.043967,Condominium,2015,410060,NA,9901,1172,2,3,8/9/16,819000,273483,neighborhood,Downtown
263 Armstrong Ave,7305,Jersey City,NJ,Hudson,40.705186,-74.090957,SingleFamily,2015,261826,NA,1938,NA,1.5,4,11/3/16,329000,189019,neighborhood,Greenville
187 Liberty Ave,7306,Jersey City,NJ,Hudson,40.743288,-74.061956,MultiFamily2To4,2015,333112,NA,3825,890,4,6,1/26/17,475000,275707,neighborhood,The Heights
145 Sherman Ave APT 1R,7307,Jersey City,NJ,Hudson,40.745839,-74.046505,Condominium,2016,205573,NA,2800,830,1,2,9/21/16,278000,275707,neighborhood,The Heights
353 Webster Ave,7307,Jersey City,NJ,Hudson,40.750657,-74.042515,SingleFamily,2015,406395,NA,23099,NA,2,4,9/9/16,775000,275707,neighborhood,The Heights
126 Zabriskie St,7307,Jersey City,NJ,Hudson,40.74764,-74.055092,SingleFamily,2015,575616,NA,2500,NA,NA,0,9/12/16,499000,275707,neighborhood,The Heights
172 Bergen Ave,7305,Jersey City,NJ,Hudson,40.708335,-74.085069,MultiFamily2To4,2015,188875,1925,1451,2700,3,7,2/22/17,140000,189019,neighborhood,Greenville
203 Washington St,7302,Jersey City,NJ,Hudson,40.714148,-74.038291,MultiFamily2To4,2015,582945,NA,3123,6840,5,8,9/6/16,3125000,275730,neighborhood,The Waterfront
39 Union St,7304,Jersey City,NJ,Hudson,40.712055,-74.072529,MultiFamily2To4,2015,349767,NA,1001880,NA,5,7,2/28/17,417000,272945,neighborhood,Bergen-Lafayette
129 Franklin St APT B1,7307,Jersey City,NJ,Hudson,40.647879,-74.1898,Condominium,NA,NA,NA,NA,NA,1,2,NA,NA,31388,city,Elizabeth
15 Warren St APT 411X,7302,Jersey City,NJ,Hudson,40.711566,-74.040208,SingleFamily,2012,1966188,2002,63649,1370,NA,NA,NA,NA,273483,neighborhood,Downtown
142 Webster Ave # B1,7307,Jersey City,NJ,Hudson,40.743428,-74.046641,Condominium,2015,198202,NA,2500,992,1,2,12/9/16,335000,275707,neighborhood,The Heights
311 Washington St APT 11D,7302,Jersey City,NJ,Hudson,40.719261,-74.037261,Condominium,2015,561293,2007,10000,1306,2,2,8/22/16,830000,275730,neighborhood,The Waterfront
357 Varick St # 126A,7302,Jersey City,NJ,Hudson,40.720723,-74.048466,Condominium,2015,307128,NA,27399,802,1,1,10/7/16,474000,273483,neighborhood,Downtown
354 Terrace Ave,7307,Jersey City,NJ,Hudson,40.75806,-74.052084,SingleFamily,2015,383078,NA,385219,NA,2,4,10/17/16,439650,275707,neighborhood,The Heights
77 Hudson St APT 1504,7302,Jersey City,NJ,Hudson,40.714542,-74.034598,Condominium,2015,11659,NA,80586,758,1,1,8/30/16,739000,275730,neighborhood,The Waterfront
1 Greene St APT 209,7302,Jersey City,NJ,Hudson,40.712794,-74.036888,Condominium,2015,478348,NA,51836,1197,2,2,12/8/16,765000,275730,neighborhood,The Waterfront
479 Monmouth St # 1,7302,Jersey City,NJ,Hudson,40.726935,-74.048652,Condominium,2015,243505,NA,2500,522,NA,NA,6/18/10,180000,273483,neighborhood,Downtown
136 Sherman Ave,7307,Jersey City,NJ,Hudson,40.745161,-74.045903,MultiFamily2To4,2015,266489,1920,2000,1824,2,5,9/16/16,380000,275707,neighborhood,The Heights
108 Sanford Pl,7307,Jersey City,NJ,Hudson,40.74712,-74.055515,MultiFamily2To4,2015,283144,NA,2212,NA,3,5,3/15/17,435000,275707,neighborhood,The Heights
72 Bidwell Ave,7305,Jersey City,NJ,Hudson,40.703873,-74.079325,SingleFamily,2015,188541,NA,2500,NA,NA,NA,2/14/17,275000,189019,neighborhood,Greenville
45 River Dr S APT 2904,7310,Jersey City,NJ,Hudson,40.727601,-74.032081,Condominium,2015,26316,1989,43996,909,1,1,8/15/16,580000,275730,neighborhood,The Waterfront
129 Orient Ave,7305,Jersey City,NJ,Hudson,40.711657,-74.082016,SingleFamily,2015,191872,1991,2775,NA,NA,NA,1/10/17,227000,272945,neighborhood,Bergen-Lafayette
46 Bleecker St,7307,Jersey City,NJ,Hudson,40.750659,-74.048802,SingleFamily,2015,149900,NA,482,NA,NA,NA,9/16/16,220000,275707,neighborhood,The Heights
235 North St,7307,Jersey City,NJ,Hudson,40.754417,-74.05115,SingleFamily,2015,245503,1930,871,1400,1,3,2/22/17,174300,275707,neighborhood,The Heights
311 Washington St APT 7E,7302,Jersey City,NJ,Hudson,40.719261,-74.037261,Condominium,2015,515657,2007,10000,1200,2,2,11/1/16,790000,275730,neighborhood,The Waterfront
372 2nd St # 4,7302,Jersey City,NJ,Hudson,40.72319,-74.049964,Condominium,2015,197868,2001,1677,530,1,1,5/10/06,290000,273483,neighborhood,Downtown
268 Clendenny Ave,7304,Jersey City,NJ,Hudson,40.721663,-74.088405,SingleFamily,2015,304130,NA,2540,NA,1,3,12/28/16,280000,276653,neighborhood,West Side
